cnty_code,town_code,lie,lin,road,zone,lane,alley,num
9020,9020020,官嶼里,1,,塘頭,,,２４號
9020,9020020,官嶼里,1,,塘頭,,,２６號
9020,9020020,官嶼里,1,,塘頭,,,２７之１號（金蓮寺）
9020,9020020,官嶼里,1,,塘頭,,,３０號
9020,9020020,官嶼里,1,,塘頭,,,３０之１號
9020,9020020,官嶼里,1,,塘頭,,,３０之２號
9020,9020020,官嶼里,1,,塘頭,,,６３號
9020,9020020,官嶼里,1,,塘頭,,,５８號
9020,9020020,官嶼里,1,,塘頭,,,６３之１０號
9020,9020020,官嶼里,1,,塘頭,,,２０之１號
9020,9020020,官嶼里,1,,塘頭,,,６３之１１號
9020,9020020,官嶼里,1,,塘頭,,,２１之１號
9020,9020020,官嶼里,3,,官澳,,,１號
9020,9020020,官嶼里,3,,官澳,,,１之１號
9020,9020020,官嶼里,3,,官澳,,,１之２號
9020,9020020,官嶼里,3,,官澳,,,１之３號
9020,9020020,官嶼里,3,,官澳,,,１之４號
9020,9020020,官嶼里,3,,官澳,,,１之５號
9020,9020020,官嶼里,3,,官澳,,,２號
9020,9020020,官嶼里,3,,官澳,,,２之１號
9020,9020020,官嶼里,3,,官澳,,,３號
9020,9020020,官嶼里,3,,官澳,,,３之３號
9020,9020020,官嶼里,3,,官澳,,,３之４號
9020,9020020,官嶼里,3,,官澳,,,４號
9020,9020020,官嶼里,3,,官澳,,,５號
9020,9020020,官嶼里,3,,官澳,,,６號
9020,9020020,官嶼里,3,,官澳,,,７號
9020,9020020,官嶼里,3,,官澳,,,７之１號
9020,9020020,官嶼里,3,,官澳,,,９號
9020,9020020,官嶼里,3,,官澳,,,１０號
9020,9020020,官嶼里,3,,官澳,,,１２號
9020,9020020,官嶼里,3,,官澳,,,１３號
9020,9020020,官嶼里,2,,官澳,,,１５號
9020,9020020,官嶼里,4,,官澳,,,１６號
9020,9020020,官嶼里,3,,官澳,,,１７號
9020,9020020,官嶼里,1,,官澳,,,１８之１號
9020,9020020,官嶼里,4,,官澳,,,２１號
9020,9020020,官嶼里,4,,官澳,,,２１之１號
9020,9020020,官嶼里,4,,官澳,,,２１之２號
9020,9020020,官嶼里,4,,官澳,,,２１之３號
9020,9020020,官嶼里,4,,官澳,,,２２號
9020,9020020,官嶼里,4,,官澳,,,２２之３號
9020,9020020,官嶼里,4,,官澳,,,２３號
9020,9020020,官嶼里,4,,官澳,,,２３之１號
9020,9020020,官嶼里,4,,官澳,,,２４號
9020,9020020,官嶼里,2,,官澳,,,２５號
9020,9020020,官嶼里,4,,官澳,,,２５號
9020,9020020,官嶼里,4,,官澳,,,２６之１號
9020,9020020,官嶼里,4,,官澳,,,２６之１號二樓
9020,9020020,官嶼里,4,,官澳,,,２７號
9020,9020020,官嶼里,4,,官澳,,,２８號
9020,9020020,官嶼里,4,,官澳,,,２９號
9020,9020020,官嶼里,4,,官澳,,,３０號
9020,9020020,官嶼里,4,,官澳,,,３１號
9020,9020020,官嶼里,4,,官澳,,,３２號
9020,9020020,官嶼里,2,,官澳,,,３４號
9020,9020020,官嶼里,2,,官澳,,,３４之１號
9020,9020020,官嶼里,1,,官澳,,,３４之１２號
9020,9020020,官嶼里,2,,官澳,,,３４之２號
9020,9020020,官嶼里,6,,官澳,,,３４之３號
9020,9020020,官嶼里,1,,官澳,,,３４之４號
9020,9020020,官嶼里,2,,官澳,,,３４之５號
9020,9020020,官嶼里,1,,官澳,,,３４之６號
9020,9020020,官嶼里,1,,官澳,,,３４之７號
9020,9020020,官嶼里,1,,官澳,,,３４之８號
9020,9020020,官嶼里,2,,官澳,,,３４之９號
9020,9020020,官嶼里,2,,官澳,,,３５號
9020,9020020,官嶼里,2,,官澳,,,３５之１號
9020,9020020,官嶼里,2,,官澳,,,３５之２號
9020,9020020,官嶼里,2,,官澳,,,３５之４號
9020,9020020,官嶼里,2,,官澳,,,３６號
9020,9020020,官嶼里,4,,官澳,,,３６之１號
9020,9020020,官嶼里,2,,官澳,,,３６之２號
9020,9020020,官嶼里,2,,官澳,,,３６之３號
9020,9020020,官嶼里,2,,官澳,,,３６之４號
9020,9020020,官嶼里,2,,官澳,,,３６之５號
9020,9020020,官嶼里,2,,官澳,,,３７號
9020,9020020,官嶼里,4,,官澳,,,３８號
9020,9020020,官嶼里,4,,官澳,,,３８之１號
9020,9020020,官嶼里,4,,官澳,,,３８之２號
9020,9020020,官嶼里,4,,官澳,,,３８之３號
9020,9020020,官嶼里,4,,官澳,,,４１號
9020,9020020,官嶼里,4,,官澳,,,４２號
9020,9020020,官嶼里,4,,官澳,,,４３號
9020,9020020,官嶼里,6,,官澳,,,４３之１號
9020,9020020,官嶼里,4,,官澳,,,４７號
9020,9020020,官嶼里,5,,官澳,,,４９號
9020,9020020,官嶼里,4,,官澳,,,５０號
9020,9020020,官嶼里,4,,官澳,,,５０之１號
9020,9020020,官嶼里,4,,官澳,,,５０之２號
9020,9020020,官嶼里,4,,官澳,,,５１號
9020,9020020,官嶼里,4,,官澳,,,５１之１號
9020,9020020,官嶼里,4,,官澳,,,５１之２號
9020,9020020,官嶼里,4,,官澳,,,５１之３號
9020,9020020,官嶼里,4,,官澳,,,５１之４號
9020,9020020,官嶼里,4,,官澳,,,５４號
9020,9020020,官嶼里,5,,官澳,,,６０之１號
9020,9020020,官嶼里,5,,官澳,,,６２號
9020,9020020,官嶼里,5,,官澳,,,６３號
9020,9020020,官嶼里,5,,官澳,,,６７號
9020,9020020,官嶼里,4,,官澳,,,６８號
9020,9020020,官嶼里,4,,官澳,,,６８之１號
9020,9020020,官嶼里,4,,官澳,,,６８之２號
9020,9020020,官嶼里,2,,官澳,,,６９號
9020,9020020,官嶼里,2,,官澳,,,６９之１號
9020,9020020,官嶼里,2,,官澳,,,７０號
9020,9020020,官嶼里,2,,官澳,,,７０之５號
9020,9020020,官嶼里,2,,官澳,,,７１號
9020,9020020,官嶼里,2,,官澳,,,７１之１號
9020,9020020,官嶼里,2,,官澳,,,７１之２號
9020,9020020,官嶼里,2,,官澳,,,７１之３號
9020,9020020,官嶼里,2,,官澳,,,７１之５號
9020,9020020,官嶼里,2,,官澳,,,７１之６號
9020,9020020,官嶼里,5,,官澳,,,７１之７號
9020,9020020,官嶼里,5,,官澳,,,７４號
9020,9020020,官嶼里,5,,官澳,,,７４之１號
9020,9020020,官嶼里,5,,官澳,,,７４之２號
9020,9020020,官嶼里,5,,官澳,,,７５號
9020,9020020,官嶼里,5,,官澳,,,７６號
9020,9020020,官嶼里,5,,官澳,,,７７號
9020,9020020,官嶼里,5,,官澳,,,７８號
9020,9020020,官嶼里,5,,官澳,,,７８之１號
9020,9020020,官嶼里,5,,官澳,,,７８之２號
9020,9020020,官嶼里,5,,官澳,,,７９號
9020,9020020,官嶼里,5,,官澳,,,７９之１號
9020,9020020,官嶼里,5,,官澳,,,８０號
9020,9020020,官嶼里,5,,官澳,,,８０之１號
9020,9020020,官嶼里,5,,官澳,,,８２之１號
9020,9020020,官嶼里,5,,官澳,,,８３號
9020,9020020,官嶼里,7,,官澳,,,８５號
9020,9020020,官嶼里,2,,官澳,,,８５號
9020,9020020,官嶼里,5,,官澳,,,８６號
9020,9020020,官嶼里,5,,官澳,,,８９號
9020,9020020,官嶼里,5,,官澳,,,９０之１號
9020,9020020,官嶼里,6,,官澳,,,９４號
9020,9020020,官嶼里,6,,官澳,,,９８號
9020,9020020,官嶼里,7,,官澳,,,１０１號
9020,9020020,官嶼里,7,,官澳,,,１０２之１號
9020,9020020,官嶼里,7,,官澳,,,１０３號
9020,9020020,官嶼里,7,,官澳,,,１０４號
9020,9020020,官嶼里,5,,官澳,,,１０４之１號
9020,9020020,官嶼里,7,,官澳,,,１０５號
9020,9020020,官嶼里,5,,官澳,,,１０６號
9020,9020020,官嶼里,5,,官澳,,,１０６之１號
9020,9020020,官嶼里,5,,官澳,,,１０６之２號
9020,9020020,官嶼里,5,,官澳,,,１０７號
9020,9020020,官嶼里,6,,官澳,,,１１１號
9020,9020020,官嶼里,6,,官澳,,,１１６號
9020,9020020,官嶼里,6,,官澳,,,１１６之１號
9020,9020020,官嶼里,6,,官澳,,,１１６之２號
9020,9020020,官嶼里,6,,官澳,,,１１７號
9020,9020020,官嶼里,6,,官澳,,,１１８號
9020,9020020,官嶼里,5,,官澳,,,１１９號
9020,9020020,官嶼里,6,,官澳,,,１２０號
9020,9020020,官嶼里,6,,官澳,,,１２４號
9020,9020020,官嶼里,7,,官澳,,,１２５號
9020,9020020,官嶼里,7,,官澳,,,１２５之１號
9020,9020020,官嶼里,6,,官澳,,,１２６號
9020,9020020,官嶼里,2,,官澳,,,１２６號
9020,9020020,官嶼里,2,,官澳,,,１２７號
9020,9020020,官嶼里,7,,官澳,,,１３１號
9020,9020020,官嶼里,7,,官澳,,,１３４號
9020,9020020,官嶼里,7,,官澳,,,１３４之１號
9020,9020020,官嶼里,7,,官澳,,,１３５號
9020,9020020,官嶼里,7,,官澳,,,１３６號
9020,9020020,官嶼里,7,,官澳,,,１３７號
9020,9020020,官嶼里,7,,官澳,,,１４０號
9020,9020020,官嶼里,7,,官澳,,,１４２號
9020,9020020,官嶼里,7,,官澳,,,１４４號
9020,9020020,官嶼里,7,,官澳,,,１４４之１號
9020,9020020,官嶼里,6,,官澳,,,１４６號
9020,9020020,官嶼里,7,,官澳,,,１４９號
9020,9020020,官嶼里,7,,官澳,,,１５０號
9020,9020020,官嶼里,7,,官澳,,,１５１號
9020,9020020,官嶼里,7,,官澳,,,１５１之１號
9020,9020020,官嶼里,7,,官澳,,,１５１之２號
9020,9020020,官嶼里,7,,官澳,,,１５１之３號
9020,9020020,官嶼里,6,,官澳,,,１５３號
9020,9020020,官嶼里,6,,官澳,,,１５３之１號
9020,9020020,官嶼里,6,,官澳,,,１５３之２號
9020,9020020,官嶼里,6,,官澳,,,１５４號
9020,9020020,官嶼里,7,,官澳,,,１５５號
9020,9020020,官嶼里,7,,官澳,,,１５６號
9020,9020020,官嶼里,6,,官澳,,,１５７號
9020,9020020,官嶼里,8,,官澳,,,１５９號
9020,9020020,官嶼里,7,,官澳,,,１６０號
9020,9020020,官嶼里,6,,官澳,,,１６０之１號
9020,9020020,官嶼里,8,,官澳,,,１６３號
9020,9020020,官嶼里,8,,官澳,,,１６４號
9020,9020020,官嶼里,8,,官澳,,,１６５號
9020,9020020,官嶼里,6,,官澳,,,１６８號
9020,9020020,官嶼里,6,,官澳,,,１７０號
9020,9020020,官嶼里,6,,官澳,,,１７１號
9020,9020020,官嶼里,6,,官澳,,,１７２號
9020,9020020,官嶼里,6,,官澳,,,１７５號
9020,9020020,官嶼里,8,,官澳,,,１７５號
9020,9020020,官嶼里,8,,官澳,,,１７５之１號
9020,9020020,官嶼里,8,,官澳,,,１７５之２號
9020,9020020,官嶼里,6,,官澳,,,１７６號三樓
9020,9020020,官嶼里,6,,官澳,,,１７６號
9020,9020020,官嶼里,6,,官澳,,,１７６號二樓
9020,9020020,官嶼里,8,,官澳,,,１７７號
9020,9020020,官嶼里,6,,官澳,,,１７８號
9020,9020020,官嶼里,8,,官澳,,,１８２號
9020,9020020,官嶼里,6,,官澳,,,１８２號
9020,9020020,官嶼里,8,,官澳,,,１８２之５號
9020,9020020,官嶼里,8,,官澳,,,１８３號
9020,9020020,官嶼里,8,,官澳,,,１８４號
9020,9020020,官嶼里,8,,官澳,,,１８５號
9020,9020020,官嶼里,8,,官澳,,,１８９號
9020,9020020,官嶼里,8,,官澳,,,１８９之１號
9020,9020020,官嶼里,8,,官澳,,,１９０號
9020,9020020,官嶼里,8,,官澳,,,１９２號
9020,9020020,官嶼里,8,,官澳,,,１９２之１號
9020,9020020,官嶼里,8,,官澳,,,１９２之２號
9020,9020020,官嶼里,8,,官澳,,,１９２之３號
9020,9020020,官嶼里,8,,官澳,,,１９２之４號
9020,9020020,官嶼里,8,,官澳,,,１９３號
9020,9020020,官嶼里,8,,官澳,,,１９５號
9020,9020020,官嶼里,8,,官澳,,,１９６號
9020,9020020,官嶼里,2,,官澳,,,２６１號
9020,9020020,官嶼里,2,,官澳,,,２７８號
9020,9020020,官嶼里,3,,官澳,,,１５之１號
9020,9020020,官嶼里,5,,官澳,,,３００號
9020,9020020,官嶼里,6,,官澳,,,１０２之２號
9020,9020020,官嶼里,2,,官澳,,,２９０號
9020,9020020,官嶼里,8,,官澳,,,１７９之１號
9020,9020020,官嶼里,7,,官澳,,,１３８號
9020,9020020,官嶼里,2,,官澳,,,３６之６號
9020,9020020,官嶼里,4,,官澳,,,３２之１號
9020,9020020,官嶼里,4,,官澳,,,５１之５號
9020,9020020,官嶼里,4,,官澳,,,６８之３號
9020,9020020,官嶼里,4,,官澳,,,４８之１號
9020,9020020,官嶼里,7,,官澳,,,２１６號
9020,9020020,官嶼里,7,,官澳,,,１３１之１號
9020,9020020,官嶼里,5,,官澳,,,２５０號
9020,9020020,官嶼里,8,,官澳,,,２００號
9020,9020020,官嶼里,2,,官澳,,,３７之１號（李氏宗祠）（官澳李氏宗祠）
9020,9020020,官嶼里,5,,官澳,,,８２之２號（官嶼里公所）
9020,9020020,官嶼里,5,,官澳,,,７９之２號
9020,9020020,官嶼里,6,,官澳,,,１４７號
9020,9020020,官嶼里,6,,官澳,,,１１３號
9020,9020020,官嶼里,5,,官澳,,,２８５之１號
9020,9020020,官嶼里,5,,官澳,,,２８５之２號
9020,9020020,官嶼里,2,,官澳,,,２３之２號
9020,9020020,官嶼里,1,沙青路,,,,５６０號
9020,9020020,官嶼里,1,沙青路,,,,５８６號
9020,9020020,官嶼里,3,沙青路,,,,９９７號
9020,9020020,官嶼里,3,沙青路,,,,９９９之１號
9020,9020020,官嶼里,9,,青嶼,,,１號
9020,9020020,官嶼里,9,,青嶼,,,１之１號
9020,9020020,官嶼里,9,,青嶼,,,２號
9020,9020020,官嶼里,9,,青嶼,,,３號
9020,9020020,官嶼里,9,,青嶼,,,３之１號
9020,9020020,官嶼里,9,,青嶼,,,４號
9020,9020020,官嶼里,9,,青嶼,,,５號
9020,9020020,官嶼里,9,,青嶼,,,６號
9020,9020020,官嶼里,9,,青嶼,,,６之１號
9020,9020020,官嶼里,9,,青嶼,,,７號
9020,9020020,官嶼里,9,,青嶼,,,８號
9020,9020020,官嶼里,9,,青嶼,,,８之１號
9020,9020020,官嶼里,9,,青嶼,,,１１號
9020,9020020,官嶼里,9,,青嶼,,,１３號
9020,9020020,官嶼里,9,,青嶼,,,１３之１號
9020,9020020,官嶼里,9,,青嶼,,,１４號
9020,9020020,官嶼里,11,,青嶼,,,１５號
9020,9020020,官嶼里,9,,青嶼,,,１７之１號
9020,9020020,官嶼里,9,,青嶼,,,１９號
9020,9020020,官嶼里,9,,青嶼,,,２０號
9020,9020020,官嶼里,9,,青嶼,,,２３號
9020,9020020,官嶼里,9,,青嶼,,,２４號
9020,9020020,官嶼里,9,,青嶼,,,２５號
9020,9020020,官嶼里,9,,青嶼,,,２７號
9020,9020020,官嶼里,9,,青嶼,,,２７之１號
9020,9020020,官嶼里,9,,青嶼,,,２８號
9020,9020020,官嶼里,9,,青嶼,,,２８之１號
9020,9020020,官嶼里,9,,青嶼,,,２９號
9020,9020020,官嶼里,9,,青嶼,,,３０號
9020,9020020,官嶼里,9,,青嶼,,,３０之１號
9020,9020020,官嶼里,10,,青嶼,,,３１號
9020,9020020,官嶼里,10,,青嶼,,,３１之１號
9020,9020020,官嶼里,10,,青嶼,,,３１之２號
9020,9020020,官嶼里,10,,青嶼,,,３１之３號
9020,9020020,官嶼里,9,,青嶼,,,３２號
9020,9020020,官嶼里,9,,青嶼,,,３３號
9020,9020020,官嶼里,9,,青嶼,,,３４號
9020,9020020,官嶼里,9,,青嶼,,,３４之１號
9020,9020020,官嶼里,9,,青嶼,,,３４之２號
9020,9020020,官嶼里,10,,青嶼,,,３５號
9020,9020020,官嶼里,10,,青嶼,,,３６號
9020,9020020,官嶼里,10,,青嶼,,,３７號
9020,9020020,官嶼里,10,,青嶼,,,３７之１號
9020,9020020,官嶼里,10,,青嶼,,,３８號
9020,9020020,官嶼里,10,,青嶼,,,３８之１號
9020,9020020,官嶼里,10,,青嶼,,,３９號
9020,9020020,官嶼里,10,,青嶼,,,３９之２號
9020,9020020,官嶼里,10,,青嶼,,,４０號
9020,9020020,官嶼里,10,,青嶼,,,４０之１號
9020,9020020,官嶼里,10,,青嶼,,,４０之２號
9020,9020020,官嶼里,11,,青嶼,,,４１號
9020,9020020,官嶼里,11,,青嶼,,,４２號
9020,9020020,官嶼里,11,,青嶼,,,４２之１號
9020,9020020,官嶼里,11,,青嶼,,,４２之２號
9020,9020020,官嶼里,11,,青嶼,,,４３號（社團法人金門縣青嶼張氏宗親會）
9020,9020020,官嶼里,11,,青嶼,,,４３之１號
9020,9020020,官嶼里,11,,青嶼,,,４４號
9020,9020020,官嶼里,11,,青嶼,,,４４之２號
9020,9020020,官嶼里,9,,青嶼,,,４５號
9020,9020020,官嶼里,10,,青嶼,,,４５號
9020,9020020,官嶼里,9,,青嶼,,,４５之１號
9020,9020020,官嶼里,9,,青嶼,,,４５之２號
9020,9020020,官嶼里,10,,青嶼,,,４６號
9020,9020020,官嶼里,10,,青嶼,,,４７號
9020,9020020,官嶼里,10,,青嶼,,,４８之１號
9020,9020020,官嶼里,10,,青嶼,,,４８之２號
9020,9020020,官嶼里,10,,青嶼,,,４９號
9020,9020020,官嶼里,10,,青嶼,,,４９之１號
9020,9020020,官嶼里,10,,青嶼,,,４９之２號
9020,9020020,官嶼里,10,,青嶼,,,５０號
9020,9020020,官嶼里,10,,青嶼,,,５１號
9020,9020020,官嶼里,11,,青嶼,,,５３號
9020,9020020,官嶼里,11,,青嶼,,,５４號
9020,9020020,官嶼里,11,,青嶼,,,５９號
9020,9020020,官嶼里,11,,青嶼,,,６０號
9020,9020020,官嶼里,11,,青嶼,,,６１號
9020,9020020,官嶼里,11,,青嶼,,,６２號
9020,9020020,官嶼里,11,,青嶼,,,６２之１號
9020,9020020,官嶼里,11,,青嶼,,,６６號
9020,9020020,官嶼里,11,,青嶼,,,６７號
9020,9020020,官嶼里,10,,青嶼,,,６７號
9020,9020020,官嶼里,11,,青嶼,,,６７之２號
9020,9020020,官嶼里,11,,青嶼,,,７０號
9020,9020020,官嶼里,11,,青嶼,,,７０之１號
9020,9020020,官嶼里,11,,青嶼,,,８６號
9020,9020020,官嶼里,11,,青嶼,,,１５１號
9020,9020020,官嶼里,11,,青嶼,,,５９號之４
9020,9020020,官嶼里,9,,青嶼,,,２００號
9020,9020020,官嶼里,9,,青嶼,,,２１號
9020,9020020,官嶼里,10,,青嶼,,,３１之５號
9020,9020020,官嶼里,11,,青嶼,,,４２之３號
9020,9020020,官嶼里,11,,青嶼,,,５５號
9020,9020020,官嶼里,11,,青嶼,,,７６號
9020,9020020,官嶼里,10,,青嶼,,,８７號
9020,9020020,官嶼里,10,,青嶼,,,１０１號
9020,9020020,官嶼里,10,,青嶼,,,８８號
9020,9020020,官嶼里,11,,青嶼,,,４５之３號
9020,9020020,官嶼里,9,,青嶼,,,８５號
9020,9020020,汶沙里,11,,三民,,,５６號
9020,9020020,汶沙里,3,三民路,,１６巷,,１號
9020,9020020,汶沙里,11,三民路,,２２巷,,１號
9020,9020020,汶沙里,11,三民路,,,,２號
9020,9020020,汶沙里,3,三民路,,１６巷,,２號（金門縣農會金沙辦事處）
9020,9020020,汶沙里,3,三民路,,１６巷,,３號
9020,9020020,汶沙里,10,三民路,,,,３之１號
9020,9020020,汶沙里,10,三民路,,,,３之１號三樓
9020,9020020,汶沙里,10,三民路,,,,３之２號
9020,9020020,汶沙里,10,三民路,,,,３之４號
9020,9020020,汶沙里,11,三民路,,,,３之５號
9020,9020020,汶沙里,10,三民路,,,,３之６號
9020,9020020,汶沙里,3,三民路,,１６巷,,４號
9020,9020020,汶沙里,11,三民路,,,,４號
9020,9020020,汶沙里,11,三民路,,,,６號
9020,9020020,汶沙里,10,三民路,,２２巷,,６號
9020,9020020,汶沙里,10,三民路,,２２巷,,７號
9020,9020020,汶沙里,4,三民路,,１６巷,,７號
9020,9020020,汶沙里,11,三民路,,,,８號
9020,9020020,汶沙里,4,三民路,,１６巷,,８號
9020,9020020,汶沙里,4,三民路,,１６巷,,９號
9020,9020020,汶沙里,10,三民路,,２２巷,,１０號
9020,9020020,汶沙里,11,三民路,,,,１０號
9020,9020020,汶沙里,10,三民路,,,,１１號
9020,9020020,汶沙里,10,三民路,,,,１２號
9020,9020020,汶沙里,10,三民路,,,,１３號
9020,9020020,汶沙里,4,三民路,,,,１４號
9020,9020020,汶沙里,3,三民路,,,,１５號
9020,9020020,汶沙里,3,三民路,,,,１６號
9020,9020020,汶沙里,10,三民路,,,,１９號
9020,9020020,汶沙里,3,三民路,,,,２０號（福建省金門縣農會庫房）
9020,9020020,汶沙里,10,三民路,,,,２１號
9020,9020020,汶沙里,10,三民路,,,,２３號
9020,9020020,汶沙里,11,三民路,,,,２４號
9020,9020020,汶沙里,11,三民路,,,,２５號
9020,9020020,汶沙里,11,三民路,,,,２６號
9020,9020020,汶沙里,11,三民路,,,,３１號
9020,9020020,汶沙里,11,三民路,,,,３２號
9020,9020020,汶沙里,11,三民路,,,,３５號
9020,9020020,汶沙里,11,三民路,,,,３７號
9020,9020020,汶沙里,11,三民路,,,,３８號
9020,9020020,汶沙里,11,三民路,,,,３９號
9020,9020020,汶沙里,11,三民路,,,,４１號
9020,9020020,汶沙里,11,三民路,,,,４２號
9020,9020020,汶沙里,12,三民路,,,,４５號
9020,9020020,汶沙里,11,三民路,,,,４７號
9020,9020020,汶沙里,11,三民路,,,,４９號
9020,9020020,汶沙里,11,三民路,,,,５２號
9020,9020020,汶沙里,10,三民路,,,,５３號
9020,9020020,汶沙里,11,三民路,,,,５４號
9020,9020020,汶沙里,10,三民路,,,,５５號
9020,9020020,汶沙里,11,三民路,,,,５６號
9020,9020020,汶沙里,10,三民路,,,,３之３號
9020,9020020,汶沙里,10,三民路,,２２巷,,５號
9020,9020020,汶沙里,4,三民路,,２２巷,,１２號
9020,9020020,汶沙里,4,中興街,,３１巷,,１號
9020,9020020,汶沙里,4,中興街,,３１巷,,２號
9020,9020020,汶沙里,1,中興街,,,,２號
9020,9020020,汶沙里,1,中興街,,,,４號
9020,9020020,汶沙里,4,中興街,,３１巷,,４號
9020,9020020,汶沙里,12,中興街,,,,６號
9020,9020020,汶沙里,4,中興街,,３１巷,,８號
9020,9020020,汶沙里,4,中興街,,,,８號
9020,9020020,汶沙里,4,中興街,,３１巷,,１０號
9020,9020020,汶沙里,4,中興街,,,,１０號
9020,9020020,汶沙里,4,中興街,,３１巷,,１０之１號
9020,9020020,汶沙里,4,中興街,,３１巷,,１２號
9020,9020020,汶沙里,4,中興街,,,,１２號
9020,9020020,汶沙里,4,中興街,,,,１４號
9020,9020020,汶沙里,7,中興街,,,,１６號
9020,9020020,汶沙里,4,中興街,,,,１７號
9020,9020020,汶沙里,4,中興街,,,,１８號
9020,9020020,汶沙里,4,中興街,,,,１９號
9020,9020020,汶沙里,3,中興街,,,,２０號
9020,9020020,汶沙里,4,中興街,,,,２１號
9020,9020020,汶沙里,4,中興街,,,,２２號
9020,9020020,汶沙里,4,中興街,,,,２３號
9020,9020020,汶沙里,4,中興街,,,,２４號
9020,9020020,汶沙里,4,中興街,,,,２５號
9020,9020020,汶沙里,4,中興街,,,,２６號
9020,9020020,汶沙里,4,中興街,,,,２８號
9020,9020020,汶沙里,4,中興街,,,,２９號
9020,9020020,汶沙里,4,中興街,,,,３０號
9020,9020020,汶沙里,4,中興街,,３１巷,,５號三樓
9020,9020020,汶沙里,4,中興街,,３１巷,,５號
9020,9020020,汶沙里,4,中興街,,３１巷,,５號二樓
9020,9020020,汶沙里,17,五福街,,,,１號四樓
9020,9020020,汶沙里,17,五福街,,,,１號
9020,9020020,汶沙里,17,五福街,,,,１號三樓
9020,9020020,汶沙里,17,五福街,,,,１號五樓
9020,9020020,汶沙里,17,五福街,,,,１號二樓
9020,9020020,汶沙里,17,五福街,,２２巷,１弄,１號
9020,9020020,汶沙里,17,五福街,,２２巷,１弄,２號
9020,9020020,汶沙里,17,五福街,,,,２號三樓
9020,9020020,汶沙里,17,五福街,,,,２號五樓
9020,9020020,汶沙里,17,五福街,,,,２號四樓
9020,9020020,汶沙里,17,五福街,,,,２號
9020,9020020,汶沙里,17,五福街,,,,２號二樓
9020,9020020,汶沙里,17,五福街,,,,３號四樓
9020,9020020,汶沙里,17,五福街,,,,３號
9020,9020020,汶沙里,17,五福街,,,,３號五樓
9020,9020020,汶沙里,17,五福街,,２２巷,１弄,３號
9020,9020020,汶沙里,17,五福街,,,,３號三樓
9020,9020020,汶沙里,17,五福街,,,,３號二樓
9020,9020020,汶沙里,17,五福街,,,,５號五樓
9020,9020020,汶沙里,17,五福街,,,,５號四樓
9020,9020020,汶沙里,17,五福街,,,,５號三樓
9020,9020020,汶沙里,17,五福街,,,,５號
9020,9020020,汶沙里,17,五福街,,２２巷,１弄,５號
9020,9020020,汶沙里,17,五福街,,,,５號二樓
9020,9020020,汶沙里,17,五福街,,２２巷,１弄,６號
9020,9020020,汶沙里,17,五福街,,,,６號
9020,9020020,汶沙里,17,五福街,,,,６號四樓
9020,9020020,汶沙里,17,五福街,,,,６號二樓
9020,9020020,汶沙里,17,五福街,,,,６號三樓
9020,9020020,汶沙里,17,五福街,,,,６號五樓
9020,9020020,汶沙里,17,五福街,,,,７號四樓
9020,9020020,汶沙里,17,五福街,,,,７號三樓
9020,9020020,汶沙里,17,五福街,,,,７號
9020,9020020,汶沙里,17,五福街,,,,７號二樓
9020,9020020,汶沙里,17,五福街,,,,７號五樓
9020,9020020,汶沙里,17,五福街,,,,８號三樓
9020,9020020,汶沙里,17,五福街,,,,８號四樓
9020,9020020,汶沙里,17,五福街,,,,８號二樓
9020,9020020,汶沙里,17,五福街,,,,８號
9020,9020020,汶沙里,17,五福街,,,,８號五樓
9020,9020020,汶沙里,17,五福街,,,,９號五樓
9020,9020020,汶沙里,17,五福街,,,,９號二樓
9020,9020020,汶沙里,17,五福街,,,,９號三樓
9020,9020020,汶沙里,17,五福街,,,,９號四樓
9020,9020020,汶沙里,17,五福街,,,,９號
9020,9020020,汶沙里,17,五福街,,,,１０號三樓
9020,9020020,汶沙里,17,五福街,,,,１０號二樓
9020,9020020,汶沙里,17,五福街,,,,１０號四樓
9020,9020020,汶沙里,17,五福街,,,,１０號五樓
9020,9020020,汶沙里,17,五福街,,,,１０號
9020,9020020,汶沙里,17,五福街,,,,１１號
9020,9020020,汶沙里,17,五福街,,,,１１號三樓
9020,9020020,汶沙里,17,五福街,,,,１１號二樓
9020,9020020,汶沙里,17,五福街,,,,１１號五樓
9020,9020020,汶沙里,17,五福街,,,,１１號四樓
9020,9020020,汶沙里,17,五福街,,,,１２號三樓
9020,9020020,汶沙里,17,五福街,,,,１２號五樓
9020,9020020,汶沙里,17,五福街,,,,１２號
9020,9020020,汶沙里,17,五福街,,,,１２號二樓
9020,9020020,汶沙里,17,五福街,,,,１２號四樓
9020,9020020,汶沙里,17,五福街,,,,１５號
9020,9020020,汶沙里,17,五福街,,,,１５號四樓
9020,9020020,汶沙里,17,五福街,,,,１５號二樓
9020,9020020,汶沙里,17,五福街,,,,１５號五樓
9020,9020020,汶沙里,17,五福街,,,,１５號三樓
9020,9020020,汶沙里,17,五福街,,,,１６號四樓
9020,9020020,汶沙里,17,五福街,,,,１６號三樓
9020,9020020,汶沙里,17,五福街,,,,１６號
9020,9020020,汶沙里,17,五福街,,,,１６號五樓
9020,9020020,汶沙里,17,五福街,,,,１６號二樓
9020,9020020,汶沙里,17,五福街,,,,１７號二樓
9020,9020020,汶沙里,17,五福街,,,,１７號三樓
